id,timestamp,pair,direction,confidence,technical,fundamental,sentiment,positioning,macro,entry,target,stop_loss,reward_risk,trade_this,data_sources,status,exit_price,r_multiple,pips,closed_at,notes,report_file,key_thesis,best_entry_time
68,2026-06-04 09:20:10,USD/CAD,,2,,,,,,,,,,NO,4,NO_TRADE,,,,,,0068_USDCAD.txt,,
69,2026-06-04 09:20:12,EUR/JPY,,1,,,,,,,,,,NO,4,NO_TRADE,,,,,,0069_EURJPY.txt,,
70,2026-06-04 09:20:13,GBP/JPY,,2,,,,,,,,,,NO,4,NO_TRADE,,,,,,0070_GBPJPY.txt,,
71,2026-06-04 09:20:16,NZD/USD,,1,,,,,,,,,,NO,4,NO_TRADE,,,,,,0071_NZDUSD.txt,,
72,2026-06-04 09:20:18,EUR/CHF,,1,,,,,,,,,,NO,4,NO_TRADE,,,,,,0072_EURCHF.txt,,
73,2026-06-04 09:20:19,EUR/AUD,,1,,,,,,,,,,NO,4,NO_TRADE,,,,,,0073_EURAUD.txt,,
74,2026-06-04 09:20:21,EUR/CAD,,1,,,,,,,,,,NO,4,NO_TRADE,,,,,,0074_EURCAD.txt,,
75,2026-06-04 09:20:22,AUD/JPY,,1,,,,,,,,,,NO,4,NO_TRADE,,,,,,0075_AUDJPY.txt,,
76,2026-06-04 09:20:24,CHF/JPY,,1,,,,,,,,,,NO,4,NO_TRADE,,,,,,0076_CHFJPY.txt,,
77,2026-06-04 09:20:26,GBP/AUD,,1,,,,,,,,,,NO,4,NO_TRADE,,,,,,0077_GBPAUD.txt,,
78,2026-06-04 09:20:27,GBP/CAD,,2,,,,,,,,,,NO,4,NO_TRADE,,,,,,0078_GBPCAD.txt,,
79,2026-06-04 09:20:28,GBP/CHF,,1,,,,,,,,,,NO,4,NO_TRADE,,,,,,0079_GBPCHF.txt,,
80,2026-06-04 09:20:30,CAD/JPY,,2,,,,,,,,,,NO,4,NO_TRADE,,,,,,0080_CADJPY.txt,,
81,2026-06-04 09:20:36,AUD/CHF,,2,,,,,,,,,,NO,4,NO_TRADE,,,,,,0081_AUDCHF.txt,,
82,2026-06-04 09:20:37,GBP/NZD,,1,,,,,,,,,,NO,4,NO_TRADE,,,,,,0082_GBPNZD.txt,,
83,2026-06-04 09:20:38,NZD/CHF,,1,,,,,,,,,,NO,4,NO_TRADE,,,,,,0083_NZDCHF.txt,,
84,2026-06-04 09:20:40,AUD/CAD,,2,,,,,,,,,,NO,4,NO_TRADE,,,,,,0084_AUDCAD.txt,,
85,2026-06-04 09:20:41,AUD/NZD,,2,,,,,,,,,,NO,4,NO_TRADE,,,,,,0085_AUDNZD.txt,,
86,2026-06-04 09:20:43,NZD/CAD,,1,,,,,,,,,,NO,4,NO_TRADE,,,,,,0086_NZDCAD.txt,,
87,2026-06-04 09:20:44,NZD/JPY,,2,,,,,,,,,,NO,4,NO_TRADE,,,,,,0087_NZDJPY.txt,,
88,2026-06-04 09:20:45,CHF/EUR,,1,,,,,,,,,,NO,4,NO_TRADE,,,,,,0088_CHFEUR.txt,,
89,2026-06-04 09:20:47,CHF/GBP,,1,,,,,,,,,,NO,4,NO_TRADE,,,,,,0089_CHFGBP.txt,,
90,2026-06-04 09:20:48,GBP/EUR,,1,,,,,,,,,,NO,4,NO_TRADE,,,,,,0090_GBPEUR.txt,,
91,2026-06-04 09:20:50,AUD/EUR,,2,,,,,,,,,,NO,4,NO_TRADE,,,,,,0091_AUDEUR.txt,,
92,2026-06-04 09:20:51,AUD/GBP,,2,,,,,,,,,,NO,4,NO_TRADE,,,,,,0092_AUDGBP.txt,,
93,2026-06-04 09:20:56,CAD/CHF,,1,,,,,,,,,,NO,4,NO_TRADE,,,,,,0093_CADCHF.txt,,
94,2026-06-04 09:20:58,CAD/EUR,,1,,,,,,,,,,NO,4,NO_TRADE,,,,,,0094_CADEUR.txt,,
95,2026-06-04 09:20:59,CAD/GBP,,1,,,,,,,,,,NO,4,NO_TRADE,,,,,,0095_CADGBP.txt,,
96,2026-06-04 09:21:01,CHF/AUD,,1,,,,,,,,,,NO,4,NO_TRADE,,,,,,0096_CHFAUD.txt,,
97,2026-06-04 09:21:02,CHF/CAD,,1,,,,,,,,,,NO,4,NO_TRADE,,,,,,0097_CHFCAD.txt,,
98,2026-06-04 09:21:04,CHF/NZD,,1,,,,,,,,,,NO,4,NO_TRADE,,,,,,0098_CHFNZD.txt,,
99,2026-06-04 09:21:06,CHF/USD,,1,,,,,,,,,,NO,4,NO_TRADE,,,,,,0099_CHFUSD.txt,,
100,2026-06-04 09:21:07,EUR/NZD,,1,,,,,,,,,,NO,4,NO_TRADE,,,,,,0100_EURNZD.txt,,
101,2026-06-04 09:21:09,JPY/CHF,,2,,,,,,,,,,NO,4,NO_TRADE,,,,,,0101_JPYCHF.txt,,
102,2026-06-04 09:21:10,JPY/EUR,,1,,,,,,,,,,NO,4,NO_TRADE,,,,,,0102_JPYEUR.txt,,
103,2026-06-04 09:21:11,JPY/GBP,,1,,,,,,,,,,NO,4,NO_TRADE,,,,,,0103_JPYGBP.txt,,
104,2026-06-04 09:21:13,NZD/EUR,,1,,,,,,,,,,NO,4,NO_TRADE,,,,,,0104_NZDEUR.txt,,
105,2026-06-04 09:21:14,NZD/GBP,,1,,,,,,,,,,NO,4,NO_TRADE,,,,,,0105_NZDGBP.txt,,
106,2026-06-04 09:21:15,USD/EUR,,1,,,,,,,,,,NO,4,NO_TRADE,,,,,,0106_USDEUR.txt,,
107,2026-06-04 09:21:16,USD/GBP,,1,,,,,,,,,,NO,4,NO_TRADE,,,,,,0107_USDGBP.txt,,
108,2026-06-04 09:21:17,CHF/CZK,,1,,,,,,,,,,NO,3,NO_TRADE,,,,,,0108_CHFCZK.txt,,
109,2026-06-04 09:21:23,CHF/DKK,,1,,,,,,,,,,NO,3,NO_TRADE,,,,,,0109_CHFDKK.txt,,
110,2026-06-04 09:21:27,CHF/HUF,,1,,,,,,,,,,NO,3,NO_TRADE,,,,,,0110_CHFHUF.txt,,
111,2026-06-04 09:21:28,CHF/NOK,,1,,,,,,,,,,NO,3,NO_TRADE,,,,,,0111_CHFNOK.txt,,
112,2026-06-04 09:21:29,CHF/PLN,,1,,,,,,,,,,NO,3,NO_TRADE,,,,,,0112_CHFPLN.txt,,
113,2026-06-04 09:21:30,CHF/SEK,,1,,,,,,,,,,NO,3,NO_TRADE,,,,,,0113_CHFSEK.txt,,
114,2026-06-04 09:21:32,CHF/TRY,,1,,,,,,,,,,NO,3,NO_TRADE,,,,,,0114_CHFTRY.txt,,
115,2026-06-04 09:21:33,CHF/ZAR,,1,,,,,,,,,,NO,3,NO_TRADE,,,,,,0115_CHFZAR.txt,,
116,2026-06-04 09:21:34,CZK/HUF,,1,,,,,,,,,,NO,3,NO_TRADE,,,,,,0116_CZKHUF.txt,,
117,2026-06-04 09:21:35,CZK/PLN,,1,,,,,,,,,,NO,3,NO_TRADE,,,,,,0117_CZKPLN.txt,,
118,2026-06-04 09:21:36,DKK/CHF,,1,,,,,,,,,,NO,3,NO_TRADE,,,,,,0118_DKKCHF.txt,,
119,2026-06-04 09:21:37,DKK/CZK,,1,,,,,,,,,,NO,3,NO_TRADE,,,,,,0119_DKKCZK.txt,,
120,2026-06-04 09:21:38,DKK/EUR,,1,,,,,,,,,,NO,3,NO_TRADE,,,,,,0120_DKKEUR.txt,,
121,2026-06-04 09:21:40,DKK/GBP,,1,,,,,,,,,,NO,3,NO_TRADE,,,,,,0121_DKKGBP.txt,,
122,2026-06-04 09:21:41,DKK/HUF,,1,,,,,,,,,,NO,3,NO_TRADE,,,,,,0122_DKKHUF.txt,,
123,2026-06-04 09:21:42,DKK/NOK,,1,,,,,,,,,,NO,3,NO_TRADE,,,,,,0123_DKKNOK.txt,,
124,2026-06-04 09:21:43,DKK/PLN,,1,,,,,,,,,,NO,3,NO_TRADE,,,,,,0124_DKKPLN.txt,,
125,2026-06-04 09:21:45,DKK/SEK,,1,,,,,,,,,,NO,3,NO_TRADE,,,,,,0125_DKKSEK.txt,,
126,2026-06-04 09:21:46,DKK/ZAR,,1,,,,,,,,,,NO,3,NO_TRADE,,,,,,0126_DKKZAR.txt,,
127,2026-06-04 09:21:47,EUR/CZK,,1,,,,,,,,,,NO,3,NO_TRADE,,,,,,0127_EURCZK.txt,,
128,2026-06-04 09:21:48,EUR/DKK,,1,,,,,,,,,,NO,3,NO_TRADE,,,,,,0128_EURDKK.txt,,
129,2026-06-04 09:21:49,EUR/HUF,,1,,,,,,,,,,NO,3,NO_TRADE,,,,,,0129_EURHUF.txt,,
130,2026-06-04 09:21:50,EUR/NOK,,1,,,,,,,,,,NO,3,NO_TRADE,,,,,,0130_EURNOK.txt,,
131,2026-06-04 09:21:52,EUR/PLN,,1,,,,,,,,,,NO,3,NO_TRADE,,,,,,0131_EURPLN.txt,,
132,2026-06-04 09:21:53,EUR/SEK,,1,,,,,,,,,,NO,3,NO_TRADE,,,,,,0132_EURSEK.txt,,
133,2026-06-04 09:21:54,EUR/TRY,,1,,,,,,,,,,NO,3,NO_TRADE,,,,,,0133_EURTRY.txt,,
134,2026-06-04 09:21:55,EUR/ZAR,,1,,,,,,,,,,NO,3,NO_TRADE,,,,,,0134_EURZAR.txt,,
135,2026-06-04 09:21:56,GBP/CZK,,1,,,,,,,,,,NO,3,NO_TRADE,,,,,,0135_GBPCZK.txt,,
136,2026-06-04 09:21:57,GBP/DKK,,1,,,,,,,,,,NO,3,NO_TRADE,,,,,,0136_GBPDKK.txt,,
137,2026-06-04 21:24:44,AUD/USD,,2,,,,,,,,,,NO,4,NO_TRADE,,,,,,0137_AUDUSD.txt,,
138,2026-06-04 21:24:47,EUR/USD,,1,,,,,,,,,,NO,4,NO_TRADE,,,,,,0138_EURUSD.txt,,
139,2026-06-04 21:24:50,GBP/USD,,1,,,,,,,,,,NO,4,NO_TRADE,,,,,,0139_GBPUSD.txt,,
140,2026-06-04 21:24:53,USD/JPY,,2,,,,,,,,,,NO,4,NO_TRADE,,,,,,0140_USDJPY.txt,,
141,2026-06-04 21:24:55,NZD/USD,,1,,,,,,,,,,NO,4,NO_TRADE,,,,,,0141_NZDUSD.txt,,
142,2026-06-04 21:24:58,USD/CAD,,2,,,,,,,,,,NO,4,NO_TRADE,,,,,,0142_USDCAD.txt,,
143,2026-06-04 21:25:00,USD/CHF,,1,,,,,,,,,,NO,4,NO_TRADE,,,,,,0143_USDCHF.txt,,
144,2026-06-04 21:25:01,AUD/JPY,,1,,,,,,,,,,NO,4,NO_TRADE,,,,,,0144_AUDJPY.txt,,
145,2026-06-04 21:25:03,EUR/GBP,,1,,,,,,,,,,NO,4,NO_TRADE,,,,,,0145_EURGBP.txt,,
146,2026-06-04 21:25:05,EUR/JPY,,2,,,,,,,,,,NO,4,NO_TRADE,,,,,,0146_EURJPY.txt,,
147,2026-06-04 21:25:06,GBP/JPY,,2,,,,,,,,,,NO,4,NO_TRADE,,,,,,0147_GBPJPY.txt,,
148,2026-06-04 21:25:08,EUR/AUD,,1,,,,,,,,,,NO,4,NO_TRADE,,,,,,0148_EURAUD.txt,,
149,2026-06-04 21:25:09,AUD/NZD,,2,,,,,,,,,,NO,4,NO_TRADE,,,,,,0149_AUDNZD.txt,,
150,2026-06-04 21:25:11,GBP/AUD,,1,,,,,,,,,,NO,4,NO_TRADE,,,,,,0150_GBPAUD.txt,,
151,2026-06-04 21:25:13,EUR/CAD,,1,,,,,,,,,,NO,4,NO_TRADE,,,,,,0151_EURCAD.txt,,
152,2026-06-04 21:25:14,AUD/CAD,,2,,,,,,,,,,NO,4,NO_TRADE,,,,,,0152_AUDCAD.txt,,
153,2026-06-04 21:25:16,CAD/JPY,,2,,,,,,,,,,NO,4,NO_TRADE,,,,,,0153_CADJPY.txt,,
154,2026-06-04 21:25:20,CHF/JPY,,1,,,,,,,,,,NO,4,NO_TRADE,,,,,,0154_CHFJPY.txt,,
155,2026-06-04 21:25:22,EUR/CHF,,1,,,,,,,,,,NO,4,NO_TRADE,,,,,,0155_EURCHF.txt,,
156,2026-06-04 21:25:23,GBP/CAD,,1,,,,,,,,,,NO,4,NO_TRADE,,,,,,0156_GBPCAD.txt,,
157,2026-06-04 21:25:25,AUD/CHF,,2,,,,,,,,,,NO,4,NO_TRADE,,,,,,0157_AUDCHF.txt,,
158,2026-06-04 21:25:27,GBP/NZD,,1,,,,,,,,,,NO,4,NO_TRADE,,,,,,0158_GBPNZD.txt,,
159,2026-06-04 21:25:28,NZD/CAD,,1,,,,,,,,,,NO,4,NO_TRADE,,,,,,0159_NZDCAD.txt,,
160,2026-06-04 21:25:30,NZD/CHF,,1,,,,,,,,,,NO,4,NO_TRADE,,,,,,0160_NZDCHF.txt,,
161,2026-06-04 21:25:31,NZD/JPY,,2,,,,,,,,,,NO,4,NO_TRADE,,,,,,0161_NZDJPY.txt,,
162,2026-06-04 21:25:33,GBP/CHF,,1,,,,,,,,,,NO,4,NO_TRADE,,,,,,0162_GBPCHF.txt,,
163,2026-06-04 21:25:34,NZD/AUD,,1,,,,,,,,,,NO,4,NO_TRADE,,,,,,0163_NZDAUD.txt,,
164,2026-06-04 21:25:36,AUD/EUR,,1,,,,,,,,,,NO,4,NO_TRADE,,,,,,0164_AUDEUR.txt,,
165,2026-06-04 21:25:38,AUD/GBP,,2,,,,,,,,,,NO,4,NO_TRADE,,,,,,0165_AUDGBP.txt,,
166,2026-06-04 21:25:39,CAD/AUD,,1,,,,,,,,,,NO,4,NO_TRADE,,,,,,0166_CADAUD.txt,,
167,2026-06-04 21:25:41,CAD/NZD,,1,,,,,,,,,,NO,4,NO_TRADE,,,,,,0167_CADNZD.txt,,
